57 57
8 2.00000000000000e+00 2.44929359829500e-17 1.00000000000000e-01
69 2.00000000000000e+00 -1.10008220994079e-02 9.93930677317950e-02
70 2.00000000000000e+00 -2.18681091206375e-02 9.75796382627436e-02
71 2.00000000000000e+00 -3.24699469204683e-02 9.45817241700635e-02
72 2.00000000000000e+00 -4.26776435496403e-02 9.04357160697578e-02
73 2.00000000000000e+00 -5.23672913987877e-02 8.51919408838328e-02
74 2.00000000000000e+00 -6.14212712689667e-02 7.89140509396395e-02
75 2.00000000000000e+00 -6.97296801093994e-02 7.16782513168452e-02
76 2.00000000000000e+00 -7.71916650916320e-02 6.35723748209970e-02
77 2.00000000000000e+00 -8.37166478262527e-02 5.46948158122429e-02
78 2.00000000000000e+00 -8.92254238618393e-02 4.51533358310892e-02
79 2.00000000000000e+00 -9.36511241197054e-02 3.50637555192757e-02
80 2.00000000000000e+00 -9.69400265939330e-02 2.45485487140802e-02
81 2.00000000000000e+00 -9.90522084637503e-02 1.37353557818411e-02
82 2.00000000000000e+00 -9.99620307024951e-02 2.75543423681649e-03
83 2.00000000000000e+00 -9.96584493006670e-02 -8.25793454723294e-03
84 2.00000000000000e+00 -9.81451493252418e-02 -1.91710631923736e-02
85 2.00000000000000e+00 -9.54405001879509e-02 -2.98514811001691e-02
86 2.00000000000000e+00 -9.15773326655059e-02 -4.01695424652965e-02
87 2.00000000000000e+00 -8.66025403784441e-02 -4.99999999999995e-02
88 2.00000000000000e+00 -8.05765105660982e-02 -5.92235252664975e-02
89 2.00000000000000e+00 -7.35723910673136e-02 -6.77281571625737e-02
90 2.00000000000000e+00 -6.56752024047739e-02 -7.54106609776892e-02
91 2.00000000000000e+00 -5.69808057510271e-02 -8.21777815225242e-02
92 2.00000000000000e+00 -4.75947393037080e-02 -8.79473751206486e-02
93 2.00000000000000e+00 -3.76309371947843e-02 -9.26494067214799e-02
94 2.00000000000000e+00 -2.72103464845344e-02 -9.62268000309248e-02
95 2.00000000000000e+00 -1.64594590280744e-02 -9.86361303402721e-02
96 2.00000000000000e+00 -5.50877603558762e-03 -9.98481516433316e-02
97 2.00000000000000e+00 5.50877603558534e-03 -9.98481516433317e-02
98 2.00000000000000e+00 1.64594590280722e-02 -9.86361303402725e-02
99 2.00000000000000e+00 2.72103464845322e-02 -9.62268000309254e-02
100 2.00000000000000e+00 3.76309371947822e-02 -9.26494067214807e-02
101 2.00000000000000e+00 4.75947393037061e-02 -8.79473751206496e-02
102 2.00000000000000e+00 5.69808057510253e-02 -8.21777815225254e-02
103 2.00000000000000e+00 6.56752024047721e-02 -7.54106609776908e-02
104 2.00000000000000e+00 7.35723910673119e-02 -6.77281571625755e-02
105 2.00000000000000e+00 8.05765105660968e-02 -5.92235252664994e-02
106 2.00000000000000e+00 8.66025403784429e-02 -5.00000000000016e-02
107 2.00000000000000e+00 9.15773326655051e-02 -4.01695424652985e-02
108 2.00000000000000e+00 9.54405001879503e-02 -2.98514811001710e-02
109 2.00000000000000e+00 9.81451493252415e-02 -1.91710631923752e-02
110 2.00000000000000e+00 9.96584493006669e-02 -8.25793454723469e-03
111 2.00000000000000e+00 9.99620307024952e-02 2.75543423681492e-03
112 2.00000000000000e+00 9.90522084637505e-02 1.37353557818395e-02
113 2.00000000000000e+00 9.69400265939333e-02 2.45485487140788e-02
114 2.00000000000000e+00 9.36511241197058e-02 3.50637555192745e-02
115 2.00000000000000e+00 8.92254238618398e-02 4.51533358310881e-02
116 2.00000000000000e+00 8.37166478262533e-02 5.46948158122421e-02
117 2.00000000000000e+00 7.71916650916326e-02 6.35723748209962e-02
118 2.00000000000000e+00 6.97296801094000e-02 7.16782513168447e-02
119 2.00000000000000e+00 6.14212712689672e-02 7.89140509396391e-02
120 2.00000000000000e+00 5.23672913987883e-02 8.51919408838324e-02
121 2.00000000000000e+00 4.26776435496407e-02 9.04357160697576e-02
122 2.00000000000000e+00 3.24699469204686e-02 9.45817241700634e-02
123 2.00000000000000e+00 2.18681091206378e-02 9.75796382627435e-02
124 2.00000000000000e+00 1.10008220994080e-02 9.93930677317949e-02
58 102 8 69 
59 102 69 70 
60 102 70 71 
61 102 71 72 
62 102 72 73 
63 102 73 74 
64 102 74 75 
65 102 75 76 
66 102 76 77 
67 102 77 78 
68 102 78 79 
69 102 79 80 
70 102 80 81 
71 102 81 82 
72 102 82 83 
73 102 83 84 
74 102 84 85 
75 102 85 86 
76 102 86 87 
77 102 87 88 
78 102 88 89 
79 102 89 90 
80 102 90 91 
81 102 91 92 
82 102 92 93 
83 102 93 94 
84 102 94 95 
85 102 95 96 
86 102 96 97 
87 102 97 98 
88 102 98 99 
89 102 99 100 
90 102 100 101 
91 102 101 102 
92 102 102 103 
93 102 103 104 
94 102 104 105 
95 102 105 106 
96 102 106 107 
97 102 107 108 
98 102 108 109 
99 102 109 110 
100 102 110 111 
101 102 111 112 
102 102 112 113 
103 102 113 114 
104 102 114 115 
105 102 115 116 
106 102 116 117 
107 102 117 118 
108 102 118 119 
109 102 119 120 
110 102 120 121 
111 102 121 122 
112 102 122 123 
113 102 123 124 
114 102 124 8 
